"source_candidate_id"	"verdict"	"current_translation_zh_tw"	"suggested_translation_zh_tw"	"reason"
"th5000-cand-20260708-1420"	"PASS"	"指出；指向"	""	""
"th5000-cand-20260708-1424"	"PASS"	"棲息地"	""	""
"th5000-cand-20260708-1427"	"PASS"	"地球"	""	""
"th5000-cand-20260708-1430"	"PASS"	"腐爛"	""	""
"th5000-cand-20260708-1434"	"PASS"	"季節"
"th5000-cand-20260708-1437"	"PASS"	"訓練"	""	""
"th5000-cand-20260708-1440"	"PASS"	"因素"	""	""
"th5000-cand-20260708-1445"	"PASS"	"胸部"	""	""
"th5000-cand-20260708-1449"	"PASS"	"最後的"	""	""
"th5000-cand-20260708-1452"	"PASS"	"載入"	""	""
"th5000-cand-20260708-1457"	"PASS"	"成為第一"	""	""
"th5000-cand-20260708-1460"	"PASS"	"創新"	""	""
"th5000-cand-20260708-1464"	"PASS"	"技能"	""	""
"th5000-cand-20260708-1469"	"PASS"	"區域"	""	""
"th5000-cand-20260708-1472"	"PASS"	"學習"	""	""
"th5000-cand-20260708-1475"	"PASS"	"蜂擁；群聚"	""	""
"th5000-cand-20260708-1480"	"PASS"	"到處"	""	""
"th5000-cand-20260708-1484"	"PASS"	"菠菜"	""	""
"th5000-cand-20260708-1487"	"PASS"	"覆蓋"	""	""
"th5000-cand-20260708-1490"	"PASS"	"優點"	""	""
"th5000-cand-20260708-1495"	"PASS"	"天秤座"	""	""
"th5000-cand-20260708-1499"	"PASS"	"總統"	""	""
"th5000-cand-20260708-1502"	"PASS"	"海洋"	""	""
"th5000-cand-20260708-1507"	"PASS"	"按"	""	""
"th5000-cand-20260708-1510"	"PASS"	"調查"	""	""
"th5000-cand-20260708-1514"	"PASS"	"儀式"	""	""
"th5000-cand-20260708-1517"	"PASS"	"同意"	""	""
"th5000-cand-20260708-1520"	"PASS"	"色情片"	""	""
"th5000-cand-20260708-1524"	"PASS"	"計劃"	""	""
"th5000-cand-20260708-1530"	"PASS"	"公羊"	""	""
"th5000-cand-20260708-1535"	"PASS"	"模仿；抄錄"	""	""
"th5000-cand-20260708-1539"	"PASS"	"承認錯誤"	""	""
"th5000-cand-20260708-1542"	"PASS"	"結構"	""	""
"th5000-cand-20260708-1545"	"PASS"	"種類"	""	""
"th5000-cand-20260708-1548"	"PASS"	"任何事物"	""	""
"th5000-cand-20260708-1551"	"PASS"	"參加"	""	""
"th5000-cand-20260708-1554"	"PASS"	"粉末"	""	""
"th5000-cand-20260708-1559"	"PASS"	"忽略"	""	""
"th5000-cand-20260708-1562"	"PASS"	"違背"	""	""
"th5000-cand-20260708-1566"	"PASS"	"服務人員；協助者"	""	""
"th5000-cand-20260708-1569"	"PASS"	"大受歡迎"	""	""
"th5000-cand-20260708-1573"	"PASS"	"常"	""	""
"th5000-cand-20260708-1576"	"PASS"	"探測"	""	""
"th5000-cand-20260708-1579"	"PASS"	"群體；團塊"	""	""
"th5000-cand-20260708-1583"	"PASS"	"名聲"	""	""
"th5000-cand-20260708-1589"	"PASS"	"依賴於"	""	""
"th5000-cand-20260708-1596"	"PASS"	"商業"	""	""
"th5000-cand-20260708-1599"	"PASS"	"路線"	""	""
"th5000-cand-20260708-1602"	"PASS"	"金融的"	""	""
"th5000-cand-20260708-1605"	"PASS"	"贏"	""	""
"th5000-cand-20260708-1609"	"PASS"	"花環"	""	""
"th5000-cand-20260708-1614"	"PASS"	"隨時"	""	""
"th5000-cand-20260708-1617"	"PASS"	"負責"	""	""
"th5000-cand-20260708-1621"	"PASS"	"狀態"	""	""
"th5000-cand-20260708-1624"	"PASS"	"切"	""	""
"th5000-cand-20260708-1627"	"PASS"	"森林"	""	""
"th5000-cand-20260708-1630"	"PASS"	"車站"	""	""
"th5000-cand-20260708-1633"	"PASS"	"性別"	""	""
"th5000-cand-20260708-1636"	"PASS"	"工程"	""	""
"th5000-cand-20260708-1640"	"PASS"	"被視為"	""	""
"th5000-cand-20260708-1646"	"PASS"	"分期付款"	""	""
"th5000-cand-20260708-1650"	"PASS"	"迅速；很快"	""	""
"th5000-cand-20260708-1653"	"PASS"	"清除"	""	""
"th5000-cand-20260708-1656"	"PASS"	"拉緊"	""	""
"th5000-cand-20260708-1659"	"PASS"	"溝通"
"th5000-cand-20260708-1662"	"PASS"	"預留的；保留的"	""	""
"th5000-cand-20260708-1665"	"PASS"	"結果"	""	""
"th5000-cand-20260708-1669"	"PASS"	"血統"	""	""
"th5000-cand-20260708-1673"	"PASS"	"交易；做買賣"	""	""
"th5000-cand-20260708-1677"	"PASS"	"委員會"	""	""
"th5000-cand-20260708-1680"	"PASS"	"國家的"	""	""
"th5000-cand-20260708-1685"	"PASS"	"咒語"	""	""
"th5000-cand-20260708-1689"	"PASS"	"會議"	""	""
"th5000-cand-20260708-1692"	"PASS"	"密碼"	""	""
"th5000-cand-20260708-1695"	"PASS"	"回覆"	""	""
"th5000-cand-20260708-1698"	"PASS"	"軸"	""	""
"th5000-cand-20260708-1701"	"PASS"	"報答"	""	""
"th5000-cand-20260708-1704"	"PASS"	"聰明才智；智慧"	""	""
"th5000-cand-20260708-1709"	"PASS"	"總是"	""	""
"th5000-cand-20260708-1712"	"PASS"	"紗窗"	""	""
"th5000-cand-20260708-1718"	"PASS"	"興奮"	""	""
"th5000-cand-20260708-1721"	"PASS"	"中斷"	""	""
"th5000-cand-20260708-1725"	"PASS"	"命令"	""	""
"th5000-cand-20260708-1729"	"PASS"	"地區"	""	""
"th5000-cand-20260708-1733"	"PASS"	"世界一流"	""	""
"th5000-cand-20260708-1738"	"PASS"	"監視器"	""	""
"th5000-cand-20260708-1742"	"PASS"	"使用手冊；指南"	""	""
"th5000-cand-20260708-1745"	"PASS"	"很受歡迎"	""	""
"th5000-cand-20260708-1748"	"PASS"	"脾氣"	""	""
"th5000-cand-20260708-1751"	"PASS"	"提到"	""	""
"th5000-cand-20260708-1755"	"PASS"	"過去"	""	""
"th5000-cand-20260708-1759"	"PASS"	"趨勢"	""	""
"th5000-cand-20260708-1762"	"PASS"	"硬幣"	""	""
"th5000-cand-20260708-1765"	"PASS"	"嫩芽；新芽"	""	""
"th5000-cand-20260708-1768"	"PASS"	"類似"	""	""
"th5000-cand-20260708-1771"	"PASS"	"癥結"	""	""
"th5000-cand-20260708-1775"	"PASS"	"向後移動"	""	""
"th5000-cand-20260708-1779"	"PASS"	"經過"	""	""
"th5000-cand-20260708-1782"	"PASS"	"準確的"	""	""
"th5000-cand-20260708-1787"	"PASS"	"老式的"	""	""
"th5000-cand-20260708-1790"	"PASS"	"失去"	""	""
"th5000-cand-20260708-1793"	"PASS"	"化學"	""	""
"th5000-cand-20260708-1797"	"PASS"	"最上面的"	""	""
"th5000-cand-20260708-1800"	"PASS"	"負擔"	""	""
"th5000-cand-20260708-1803"	"PASS"	"某一部分"	""	""
"th5000-cand-20260708-1806"	"PASS"	"見面"	""	""
"th5000-cand-20260708-1809"	"PASS"	"用於事項、要點、種類、方式等的量詞"	""	""
"th5000-cand-20260708-1812"	"PASS"	"興趣"	""	""
"th5000-cand-20260708-1815"	"PASS"	"感覺"	""	""
"th5000-cand-20260708-1819"	"PASS"	"領導者"	""	""
"th5000-cand-20260708-1823"	"PASS"	"出現"	""	""
"th5000-cand-20260708-1826"	"PASS"	"不指定受供僧人的供僧食物"	""	""
"th5000-cand-20260708-1829"	"PASS"	"民眾"	""	""
"th5000-cand-20260708-1835"	"PASS"	"日常的"	""	""
"th5000-cand-20260708-1839"	"PASS"	"設計"	""	""
"th5000-cand-20260708-1842"	"PASS"	"然而"	""	""
"th5000-cand-20260708-1846"	"PASS"	"非常"	""	""
"th5000-cand-20260708-1849"	"PASS"	"保護（用水或油）"	""	""
"th5000-cand-20260708-1852"	"PASS"	"地位"	""	""
"th5000-cand-20260708-1855"	"PASS"	"名聲"	""	""
"th5000-cand-20260708-1859"	"PASS"	"蓋印；貼上"	""	""
"th5000-cand-20260708-1863"	"PASS"	"脖子"	""	""
"th5000-cand-20260708-1866"	"PASS"	"依賴於"	""	""
"th5000-cand-20260708-1869"	"PASS"	"複雜；棘手"	""	""
"th5000-cand-20260708-1873"	"PASS"	"考慮"
"th5000-cand-20260708-1876"	"PASS"	"歡樂"	""	""
"th5000-cand-20260708-1880"	"PASS"	"計算"	""	""
"th5000-cand-20260708-1883"	"PASS"	"穩定地"	""	""
"th5000-cand-20260708-1886"	"PASS"	"頂部"	""	""
"th5000-cand-20260708-1889"	"PASS"	"觀點"	""	""
"th5000-cand-20260708-1892"	"PASS"	"金子"	""	""
"th5000-cand-20260708-1898"	"PASS"	"力量"	""	""
"th5000-cand-20260708-1901"	"PASS"	"信仰"	""	""
"th5000-cand-20260708-1904"	"PASS"	"步"	""	""
"th5000-cand-20260708-1909"	"PASS"	"喜歡"	""	""
"th5000-cand-20260708-1913"	"PASS"	"被誤導"	""	""
"th5000-cand-20260708-1916"	"PASS"	"屍體"	""	""
"th5000-cand-20260708-1924"	"PASS"	"魅力"	""	""
"th5000-cand-20260708-1927"	"PASS"	"挑戰"	""	""
"th5000-cand-20260708-1930"	"PASS"	"第一的"	""	""
"th5000-cand-20260708-1933"	"PASS"	"家庭"	""	""
"th5000-cand-20260708-1936"	"PASS"	"使便利；使容易"	""	""
"th5000-cand-20260708-1939"	"PASS"	"學年"	""	""
"th5000-cand-20260708-1942"	"PASS"	"霍亂"	""	""
"th5000-cand-20260708-1945"	"PASS"	"執行"	""	""
"th5000-cand-20260708-1950"	"PASS"	"綁定"	""	""
"th5000-cand-20260708-1953"	"PASS"	"訊號"	""	""
"th5000-cand-20260708-1956"	"PASS"	"實驗"	""	""
"th5000-cand-20260708-1960"	"PASS"	"龍"	""	""
"th5000-cand-20260708-1963"	"PASS"	"市政府"	""	""
"th5000-cand-20260708-1966"	"PASS"	"盛開"	""	""
"th5000-cand-20260708-1969"	"PASS"	"部長"	""	""
"th5000-cand-20260708-1973"	"PASS"	"軍隊"	""	""
"th5000-cand-20260708-1977"	"PASS"	"乘"	""	""
"th5000-cand-20260708-1980"	"PASS"	"風俗"	""	""
"th5000-cand-20260708-1983"	"PASS"	"分散"	""	""
"th5000-cand-20260708-1986"	"PASS"	"有禮貌"	""	""
"th5000-cand-20260708-1989"	"PASS"	"變得更低"	""	""
"th5000-cand-20260708-1992"	"PASS"	"地圖"	""	""
"th5000-cand-20260708-1995"	"PASS"	"邪惡的事情"	""	""
"th5000-cand-20260708-1999"	"PASS"	"警察"	""	""
"th5000-cand-20260708-2002"	"PASS"	"規定"	""	""
"th5000-cand-20260708-2005"	"PASS"	"七星飛刀魚"	""	""
"th5000-cand-20260708-2009"	"PASS"	"味道；風味"	""	""
"th5000-cand-20260708-2012"	"PASS"	"選擇"	""	""
"th5000-cand-20260708-2015"	"PASS"	"奔馳；疾馳"	""	""
"th5000-cand-20260708-2018"	"PASS"	"報酬"	""	""
"th5000-cand-20260708-2021"	"PASS"	"坑"	""	""
"th5000-cand-20260708-2024"	"PASS"	"甚至"	""	""
"th5000-cand-20260708-2027"	"PASS"	"普通的"	""	""
"th5000-cand-20260708-2030"	"PASS"	"政治"	""	""
"th5000-cand-20260708-2033"	"PASS"	"方式"	""	""
"th5000-cand-20260708-2038"	"PASS"	"聯盟"	""	""
"th5000-cand-20260708-2041"	"PASS"	"策略"	""	""
"th5000-cand-20260708-2045"	"PASS"	"忍受"	""	""
"th5000-cand-20260708-2048"	"PASS"	"一起工作"	""	""
"th5000-cand-20260708-2051"	"PASS"	"裝飾流蘇"	""	""
"th5000-cand-20260708-2054"	"PASS"	"孔敬"	""	""
"th5000-cand-20260708-2057"	"PASS"	"符號"	""	""
"th5000-cand-20260708-2060"	"PASS"	"襠"	""	""
"th5000-cand-20260708-2064"	"PASS"	"有能力的"	""	""
"th5000-cand-20260708-2067"	"PASS"	"首都"	""	""
"th5000-cand-20260708-2072"	"PASS"	"但"	""	""
"th5000-cand-20260708-2075"	"PASS"	"前"	""	""
"th5000-cand-20260708-2078"	"PASS"	"愁苦的；扭曲的"
"th5000-cand-20260708-2082"	"PASS"	"延遲"	""	""
"th5000-cand-20260708-2085"	"PASS"	"時髦有型"	""	""
"th5000-cand-20260708-2089"	"PASS"	"厭倦"	""	""
"th5000-cand-20260708-2092"	"PASS"	"臨時抱佛腳準備考試"	""	""
"th5000-cand-20260708-2095"	"PASS"	"垃圾"	""	""
"th5000-cand-20260708-2098"	"PASS"	"幸運；有好運"	""	""
"th5000-cand-20260708-2101"	"PASS"	"派對"	""	""
"th5000-cand-20260708-2106"	"PASS"	"結束；終止"	""	""
"th5000-cand-20260708-2109"	"PASS"	"確定；有把握"	""	""
"th5000-cand-20260708-2113"	"PASS"	"慢慢地"	""	""
"th5000-cand-20260708-2117"	"PASS"	"鼠"	""	""
"th5000-cand-20260708-2120"	"PASS"	"地區；地方"	""	""
"th5000-cand-20260708-2124"	"PASS"	"應付"	""	""
"th5000-cand-20260708-2128"	"PASS"	"特權"	""	""
"th5000-cand-20260708-2131"	"PASS"	"小箱子"	""	""
"th5000-cand-20260708-2135"	"PASS"	"人群"	""	""
"th5000-cand-20260708-2138"	"PASS"	"趨勢"	""	""
"th5000-cand-20260708-2143"	"PASS"	"公共衛生部"	""	""
"th5000-cand-20260708-2146"	"PASS"	"電子學；電子設備"	""	""
"th5000-cand-20260708-2149"	"PASS"	"儲存；收藏"	""	""
"th5000-cand-20260708-2152"	"PASS"	"幸運數字"	""	""
"th5000-cand-20260708-2155"	"PASS"	"暹羅"	""	""
"th5000-cand-20260708-2160"	"PASS"	"立方"	""	""
"th5000-cand-20260708-2163"	"PASS"	"包含；由……組成"	""	""
"th5000-cand-20260708-2166"	"PASS"	"習慣"	""	""
"th5000-cand-20260708-2170"	"PASS"	"處於"	""	""
"th5000-cand-20260708-2175"	"PASS"	"假髮"	""	""
"th5000-cand-20260708-2178"	"PASS"	"波動"	""	""
"th5000-cand-20260708-2181"	"PASS"	"避免"	""	""
"th5000-cand-20260708-2184"	"PASS"	"觀點"	""	""
"th5000-cand-20260708-2187"	"PASS"	"商業"	""	""
"th5000-cand-20260708-2191"	"PASS"	"頌揚"	""	""
"th5000-cand-20260708-2195"	"PASS"	"是"	""	""
"th5000-cand-20260708-2198"	"PASS"	"乘"	""	""
"th5000-cand-20260708-2202"	"PASS"	"優先考慮"	""	""
"th5000-cand-20260708-2206"	"PASS"	"意義"	""	""
"th5000-cand-20260708-2209"	"PASS"	"廂型車"	""	""
"th5000-cand-20260708-2213"	"PASS"	"當然"	""	""
"th5000-cand-20260708-2216"	"PASS"	"明亮"	""	""
"th5000-cand-20260708-2219"	"PASS"	"灰色的"	""	""
"th5000-cand-20260708-2222"	"PASS"	"回答"	""	""
"th5000-cand-20260708-2225"	"PASS"	"讓路；避開"	""	""
"th5000-cand-20260708-2229"	"PASS"	"瑣碎的"	""	""
"th5000-cand-20260708-2234"	"PASS"	"方式"	""	""
"th5000-cand-20260708-2237"	"PASS"	"常"	""	""
"th5000-cand-20260708-2240"	"PASS"	"打"	""	""
"th5000-cand-20260708-2244"	"PASS"	"尼帕棕櫚"	""	""
"th5000-cand-20260708-2247"	"PASS"	"旅遊"	""	""
"th5000-cand-20260708-2250"	"PASS"	"劍"	""	""
"th5000-cand-20260708-2253"	"PASS"	"起源"	""	""
"th5000-cand-20260708-2256"	"PASS"	"身分"	""	""
"th5000-cand-20260708-2259"	"PASS"	"機器"	""	""
"th5000-cand-20260708-2262"	"PASS"	"中文；漢語"	""	""
"th5000-cand-20260708-2265"	"PASS"	"教授"	""	""
"th5000-cand-20260708-2268"	"PASS"	"觀點"	""	""
"th5000-cand-20260708-2271"	"PASS"	"應該"	""	""
"th5000-cand-20260708-2274"	"PASS"	"物質"	""	""
"th5000-cand-20260708-2277"	"PASS"	"罵"	""	""
"th5000-cand-20260708-2281"	"PASS"	"以下"	""	""
"th5000-cand-20260708-2284"	"PASS"	"明亮"
"th5000-cand-20260708-2287"	"PASS"	"籤；抽籤"	""	""
"th5000-cand-20260708-2291"	"PASS"	"涉水而行"	""	""
"th5000-cand-20260708-2294"	"PASS"	"電影明星"	""	""
"th5000-cand-20260708-2297"	"PASS"	"移動"	""	""
"th5000-cand-20260708-2300"	"PASS"	"閃耀"	""	""
"th5000-cand-20260708-2303"	"PASS"	"認真點"	""	""
"th5000-cand-20260708-2307"	"PASS"	"運輸"	""	""
"th5000-cand-20260708-2310"	"PASS"	"可靠的"	""	""
"th5000-cand-20260708-2313"	"PASS"	"樹幹"	""	""
"th5000-cand-20260708-2317"	"PASS"	"消費者"	""	""
"th5000-cand-20260708-2320"	"PASS"	"大刀"	""	""
"th5000-cand-20260708-2323"	"PASS"	"什麼時候"	""	""
"th5000-cand-20260708-2326"	"PASS"	"鋁"	""	""
"th5000-cand-20260708-2329"	"PASS"	"原則"	""	""
"th5000-cand-20260708-2332"	"PASS"	"比……更"	""	""
"th5000-cand-20260708-2335"	"PASS"	"警衛"	""	""
"th5000-cand-20260708-2338"	"PASS"	"抵抗"	""	""
"th5000-cand-20260708-2341"	"PASS"	"草本植物"	""	""
"th5000-cand-20260708-2344"	"PASS"	"信用"	""	""
"th5000-cand-20260708-2347"	"PASS"	"工作"	""	""
"th5000-cand-20260708-2350"	"PASS"	"成交"	""	""
"th5000-cand-20260708-2353"	"PASS"	"結尾"	""	""
"th5000-cand-20260708-2356"	"PASS"	"研究"	""	""
"th5000-cand-20260708-2359"	"PASS"	"場地"	""	""
"th5000-cand-20260708-2364"	"PASS"	"中性的"	""	""
"th5000-cand-20260708-2367"	"PASS"	"行為舉止"	""	""
"th5000-cand-20260708-2371"	"PASS"	"立即地"	""	""
"th5000-cand-20260708-2375"	"PASS"	"熱門"	""	""
"th5000-cand-20260708-2379"	"PASS"	"折回"	""	""
"th5000-cand-20260708-2383"	"PASS"	"每月"	""	""
"th5000-cand-20260708-2386"	"PASS"	"表現出色"	""	""
"th5000-cand-20260708-2389"	"PASS"	"保險"	""	""
"th5000-cand-20260708-2392"	"PASS"	"家具"	""	""
"th5000-cand-20260708-2397"	"PASS"	"價值"	""	""
"th5000-cand-20260708-2401"	"PASS"	"丟棄"	""	""
"th5000-cand-20260708-2406"	"PASS"	"鉤"	""	""
"th5000-cand-20260708-2409"	"PASS"	"接受"	""	""
"th5000-cand-20260708-2412"	"PASS"	"ๆ 代表的泰語書寫系統的重複符號"	""	""
"th5000-cand-20260708-2415"	"PASS"	"非常"	""	""
"th5000-cand-20260708-2418"	"PASS"	"呵叻"	""	""
"th5000-cand-20260708-2422"	"PASS"	"啜飲"	""	""
"th5000-cand-20260708-2427"	"PASS"	"堆積的穀物"	""	""
"th5000-cand-20260708-2430"	"PASS"	"花圈"	""	""
"th5000-cand-20260708-2433"	"PASS"	"與...一起"	""	""
"th5000-cand-20260708-2436"	"PASS"	"溢出"	""	""
"th5000-cand-20260708-2439"	"PASS"	"經典作品；經典"	""	""
"th5000-cand-20260708-2442"	"PASS"	"要精緻"	""	""
"th5000-cand-20260708-2446"	"PASS"	"避免"	""	""
"th5000-cand-20260708-2449"	"PASS"	"美元"	""	""
"th5000-cand-20260708-2452"	"PASS"	"培養；培育"	""	""
"th5000-cand-20260708-2455"	"PASS"	"搪瓷"	""	""
"th5000-cand-20260708-2458"	"PASS"	"損害"	""	""
"th5000-cand-20260708-2462"	"PASS"	"信封"	""	""
"th5000-cand-20260708-2465"	"PASS"	"幾乎"	""	""
"th5000-cand-20260708-2468"	"PASS"	"泰國歌曲名稱"	""	""
"th5000-cand-20260708-2471"	"PASS"	"錯誤"	""	""
"th5000-cand-20260708-2474"	"PASS"	"北欖府"	""	""
"th5000-cand-20260708-2477"	"PASS"	"足夠；充足"	""	""
"th5000-cand-20260708-2481"	"PASS"	"魔芋"	""	""
"th5000-cand-20260708-2484"	"PASS"	"疙瘩"
"th5000-cand-20260708-2487"	"PASS"	"好策略"	""	""
"th5000-cand-20260708-2491"	"PASS"	"有價值"	""	""
"th5000-cand-20260708-2494"	"PASS"	"折回"	""	""
"th5000-cand-20260708-2499"	"PASS"	"系統的"	""	""
"th5000-cand-20260708-2502"	"PASS"	"河內"	""	""
"th5000-cand-20260708-2505"	"PASS"	"有效"	""	""
"th5000-cand-20260708-2508"	"PASS"	"內部人士；內部成員"	""	""
"th5000-cand-20260708-2511"	"PASS"	"藝術家"	""	""
"th5000-cand-20260708-2514"	"PASS"	"發展"	""	""
"th5000-cand-20260708-2517"	"PASS"	"出口"	""	""
"th5000-cand-20260708-2520"	"PASS"	"遊客"	""	""
"th5000-cand-20260708-2524"	"PASS"	"駕駛"	""	""
"th5000-cand-20260708-2527"	"PASS"	"財富"	""	""
"th5000-cand-20260708-2532"	"PASS"	"輸入代碼"	""	""
"th5000-cand-20260708-2535"	"PASS"	"運輸；航運"	""	""
"th5000-cand-20260708-2538"	"PASS"	"演員"	""	""
"th5000-cand-20260708-2542"	"PASS"	"同意"	""	""
"th5000-cand-20260708-2545"	"PASS"	"轉移"	""	""
"th5000-cand-20260708-2549"	"PASS"	"有害；危險"	""	""
"th5000-cand-20260708-2553"	"PASS"	"洩漏"	""	""
"th5000-cand-20260708-2558"	"PASS"	"取消"	""	""
"th5000-cand-20260708-2561"	"PASS"	"後"	""	""
"th5000-cand-20260708-2565"	"PASS"	"習慣性地"	""	""
"th5000-cand-20260708-2568"	"PASS"	"味道濃郁"	""	""
"th5000-cand-20260708-2572"	"PASS"	"飛機"	""	""
"th5000-cand-20260708-2575"	"PASS"	"快速地"	""	""
"th5000-cand-20260708-2580"	"PASS"	"靈魂"	""	""
"th5000-cand-20260708-2583"	"PASS"	"攤位"	""	""
"th5000-cand-20260708-2586"	"PASS"	"提供"	""	""
"th5000-cand-20260708-2589"	"PASS"	"加強"	""	""
"th5000-cand-20260708-2592"	"PASS"	"整合"	""	""
"th5000-cand-20260708-2596"	"PASS"	"給予機會"	""	""
"th5000-cand-20260708-2599"	"PASS"	"星形風箏"	""	""
"th5000-cand-20260708-2602"	"PASS"	"鏡片"	""	""
"th5000-cand-20260708-2605"	"PASS"	"可整除"	""	""
"th5000-cand-20260708-2608"	"PASS"	"農民；農業工作者"	""	""
"th5000-cand-20260708-2611"	"PASS"	"駕駛"	""	""
"th5000-cand-20260708-2614"	"PASS"	"消失"	""	""
"th5000-cand-20260708-2617"	"PASS"	"冥想"	""	""
"th5000-cand-20260708-2621"	"PASS"	"角色"	""	""
"th5000-cand-20260708-2625"	"PASS"	"資訊"	""	""
"th5000-cand-20260708-2628"	"PASS"	"不動產"	""	""
"th5000-cand-20260708-2631"	"PASS"	"飛機"	""	""
"th5000-cand-20260708-2634"	"PASS"	"剩菜"	""	""
"th5000-cand-20260708-2637"	"PASS"	"美國"	""	""
"th5000-cand-20260708-2640"	"PASS"	"討價還價；議價"	""	""
"th5000-cand-20260708-2643"	"PASS"	"眼鏡"	""	""
"th5000-cand-20260708-2647"	"PASS"	"轄區"	""	""
"th5000-cand-20260708-2650"	"PASS"	"肉末（配蔬菜和辣椒）"	""	""
"th5000-cand-20260708-2653"	"PASS"	"百分比"	""	""
"th5000-cand-20260708-2656"	"PASS"	"限制"	""	""
"th5000-cand-20260708-2659"	"PASS"	"同時"	""	""
